from_url,to_url,anchor
https://www.bis.gov.in/consumer-overview/for-consumers-faq/?lang=en,https://www.bis.gov.in/consumer-overview/standards-india/?lang=en,Standards India
https://www.bis.gov.in/consumer-overview/for-consumers-faq/?lang=en,https://www.bis.gov.in/consumer-overview/online-complaint-registration/?lang=en,Online Complaint Registration
https://www.bis.gov.in/consumer-overview/for-consumers-faq/?lang=en,https://www.bis.gov.in/consumer-overview/citizen-charter/?lang=en,Citizen’s Charter
https://www.bis.gov.in/consumer-overview/for-consumers-faq/?lang=en,https://www.bis.gov.in/consumer-overview/compounding-of-offence/?lang=en,Compounding of offence
https://www.bis.gov.in/consumer-overview/for-consumers-faq/?lang=en,https://www.bis.gov.in/consumer-overview/judgements/?lang=en,Judgements
https://www.bis.gov.in/consumer-overview/for-consumers-faq/?lang=en,https://www.bis.gov.in/consumer-overview/for-consumers-faq/?lang=en,FAQ
https://www.bis.gov.in/consumer-overview/for-consumers-faq/?lang=en,https://www.bis.gov.in/consumer-overview/for-consumers-contact-us/?lang=en,Contact Us
https://www.bis.gov.in/consumer-overview/for-consumers-faq/?lang=en,https://www.bis.gov.in,Home
https://www.bis.gov.in/consumer-overview/for-consumers-faq/?lang=en,https://www.bis.gov.in/consumer-overview/?lang=en,Consumer Overview
https://www.bis.gov.in/consumer-overview/for-consumers-faq/?lang=en,http://www.bis.gov.in,www.bis.gov.in
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/?lang=en,Home
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/index.php/standard-of-the-week/?lang=en,Standard of the Week
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/index.php/standard-of-the-month/?lang=en,Standard of the Month
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://standards.bis.gov.in/website/know-your-standards,Know Your Standard
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/?lang=en,Products under Compulsory Certification
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/standardized-development-and-building-regulations-2023/?lang=en,Stdzd Dev & Building Regulations
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/manak-geet/?lang=en,Manak Geet
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/rajbhasa-hindi-2/?lang=en,Rajbhasha Hindi
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/monthly-bis-newsletter/?lang=en,Monthly BIS Newsletter
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/compliance-of-provisions/?lang=en,ICC Composition
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/?page_id=126552,BIS FAQ
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/media/?lang=en,Media
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/?lang=hi,Hindi
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,Skip Content
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/product-certification/product-certification-overview/?lang=en,Overview
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/?lang=en,Products under Compulsory Certification
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/product-certification/product-certification-process/?lang=en,Product Certification Process
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/product-certification/product-specific-information-2/?lang=en,Product Specific Information
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/product-certification/product-certification-fee/?lang=en,Fee
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://lims.bis.gov.in/home/search_is_number/,Testing Facilities
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/product-certification/product-certificatin-apply-online/?lang=en,Apply Online
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/product-certification/online-information/?lang=en,Online Information
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,FAQs
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/product-certification/product-certification-contact-us/?lang=en,Contact us
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in,Home
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/scheme-x-certification/?lang=en,Scheme-X Certification
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/,https://www.bis.gov.in/product-certification/products-under-compulsory- certification/
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/,www.bis.gov.in
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/product-%20certification/product-specific-information-2/product-manualsmk/,https://www.bis.gov.in/product- certification/product-specific-information-2/product-manualsmk.
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://lims.bis.gov.in/,lims.bis.gov.in.
https://www.bis.gov.in/scheme-x-certification/faq-scheme-x-certification/?lang=en,https://www.bis.gov.in/scheme-x-certification/fee/,https://www.bis.gov.in/scheme-x-certification/fee/.
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/?lang=en,Home
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/index.php/standard-of-the-week/?lang=en,Standard of the Week
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/index.php/standard-of-the-month/?lang=en,Standard of the Month
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://standards.bis.gov.in/website/know-your-standards,Know Your Standard
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/?lang=en,Products under Compulsory Certification
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/standardized-development-and-building-regulations-2023/?lang=en,Stdzd Dev & Building Regulations
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/manak-geet/?lang=en,Manak Geet
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/rajbhasa-hindi-2/?lang=en,Rajbhasha Hindi
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/monthly-bis-newsletter/?lang=en,Monthly BIS Newsletter
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/compliance-of-provisions/?lang=en,ICC Composition
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/?page_id=126552,BIS FAQ
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/media/?lang=en,Media
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/?lang=hi,Hindi
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,Skip Content
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/?lang=en,Hallmarking Overview
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,http://www.bis.gov.in/bs/DoCA_BIS_Hallmarking_Regulations_2018_Gazette_notification.pdf,Notification
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/mandatory-hallmarking-order/?lang=en,Mandatory Hallmarking Order
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/jewellers-registration-scheme/?lang=en,Jewellers Registration Scheme
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/jewellers-registration-scheme/list-of-licensed-jewellers/?lang=en,List of Licensed Jewellers
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/hallmarking-centre/list-of-hallmarking-centres/?lang=en,List of Hallmarking Centre
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/gold-refinery/?lang=en,Gold refinery
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/gold-refinery/marking-fee/?lang=hi,Marking Fee
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/gold-monetization-scheme/?lang=en,Gold Monetization Scheme
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/consumer-protection/?lang=en,Consumer Protection
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/forms-formats/?lang=en,Forms & Formats
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/?lang=en,FAQ
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,General
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/mandatory/?lang=en,Mandatory
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/hallmarking-contact-us/?lang=en,Contact Us
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in,Home
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/?lang=en,Hallmarking overview
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/?lang=en,Frequently Asked Questions
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.bis.gov.in/index.php/hallmarking-overview/jewellers-registration-scheme/list-of-licensed-jewellers/ ,https://www.bis.gov.in/index.php/hallmarking-overview/jewellers-registration-scheme/list-of-licensed-jewellers//
https://www.bis.gov.in/hallmarking-overview/hallmarking-faqs/hallmarking-faq/?lang=en,https://www.manakonline.in/MANAK/AHCListForWebsite,https://www.manakonline.in/MANAK/AHCListForWebsite
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/?lang=en,Home
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/index.php/standard-of-the-week/?lang=en,Standard of the Week
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/index.php/standard-of-the-month/?lang=en,Standard of the Month
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://standards.bis.gov.in/website/know-your-standards,Know Your Standard
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/?lang=en,Products under Compulsory Certification
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/standardized-development-and-building-regulations-2023/?lang=en,Stdzd Dev & Building Regulations
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/manak-geet/?lang=en,Manak Geet
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/rajbhasa-hindi-2/?lang=en,Rajbhasha Hindi
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/monthly-bis-newsletter/?lang=en,Monthly BIS Newsletter
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/compliance-of-provisions/?lang=en,ICC Composition
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/?page_id=126552,BIS FAQ
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/media/?lang=en,Media
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/?lang=hi,Hindi
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,Skip Content
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/product-certification/product-certification-overview/?lang=en,Overview
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/product-certification/products-under-compulsory-certification/?lang=en,Products under Compulsory Certification
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/product-certification/product-certification-process/?lang=en,Product Certification Process
https://www.bis.gov.in/product-certification/product-certification-faq/?lang=en,https://www.bis.gov.in/product-certification/product-specific-information-2/?lang=en,Product Specific Information
